Inital State,Search Objective,Path,Cost,Generated Nodes,Visited Nodes,Algorithm,Cost Function,HeuristicExecution Number
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (3, 11), (3, 10), (4, 10), (5, 10), (6, 10), (6, 9), (7, 9), (8, 9), (8, 8), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (16, 8), (16, 7), (16, 6), (17, 6), (18, 6), (18, 5), (18, 4)]",250,1158,578,BFS,c1,h1,4
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (9, 6), (10, 6), (10, 5), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1126,562,BFS,c2,h1,4
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (3, 11), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (9, 9), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (14, 7), (15, 7), (15, 6), (15, 5), (15, 4), (16, 4), (17, 4), (18, 4)]",287,1154,576,BFS,c3,h1,4
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (2, 10), (3, 10), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (5, 5), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",247,1161,580,BFS,c4,h1,4
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (2, 10), (2, 9), (3, 9), (4, 9), (5, 9), (6, 9), (7, 9), (8, 9), (9, 9), (9, 8), (9, 7), (9, 6), (10, 6), (11, 6), (11, 5), (12, 5), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1161,580,BFS,c1,h1,5
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (1, 9), (1, 8), (2, 8), (3, 8), (4, 8), (5, 8), (5, 7), (5, 6), (6, 6), (6, 5), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1126,562,BFS,c2,h1,5
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (2, 10), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (4, 6), (5, 6), (5, 5), (6, 5), (7, 5), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",294,1126,562,BFS,c3,h1,5
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (3, 11), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (7, 9), (8, 9), (8, 8), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (13, 7), (13, 6), (14, 6), (14, 5), (15, 5), (16, 5), (16, 4), (17, 4), (18, 4)]",232,1123,560,BFS,c4,h1,5
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (4, 12), (4, 11), (4, 10), (5, 10), (5, 9), (5, 8), (6, 8), (7, 8), (8, 8), (8, 7), (9, 7), (9, 6), (10, 6), (10, 5), (11, 5), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1154,576,BFS,c1,h1,6
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (3, 11), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (7, 9), (7, 8), (7, 7), (8, 7), (9, 7), (10, 7), (10, 6), (11, 6), (11, 5), (12, 5), (13, 5), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1126,562,BFS,c2,h1,6
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (4, 12), (4, 11), (4, 10), (4, 9), (5, 9), (5, 8), (5, 7), (5, 6), (6, 6), (6, 5), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",291,1161,580,BFS,c3,h1,6
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (3, 11), (4, 11), (4, 10), (4, 9), (4, 8), (5, 8), (6, 8), (6, 7), (6, 6), (6, 5), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",248,1126,562,BFS,c4,h1,6
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (2, 10), (3, 10), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1126,562,BFS,c1,h1,7
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (5, 11), (5, 10), (6, 10), (7, 10), (8, 10), (8, 9), (9, 9), (10, 9), (10, 8), (11, 8), (12, 8), (12, 7), (12, 6), (12, 5), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1161,580,BFS,c2,h1,7
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (5, 9), (5, 8), (6, 8), (7, 8), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (11, 6), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (16, 4), (17, 4), (18, 4)]",292,1123,560,BFS,c3,h1,7
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (4, 12), (4, 11), (5, 11), (6, 11), (6, 10), (6, 9), (7, 9), (7, 8), (7, 7), (7, 6), (8, 6), (8, 5), (9, 5), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",251,1161,580,BFS,c4,h1,7
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (5, 9), (5, 8), (5, 7), (5, 6), (6, 6), (6, 5), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1126,562,BFS,c1,h1,8
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (4, 12), (4, 11), (4, 10), (5, 10), (6, 10), (6, 9), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (10, 6), (11, 6), (11, 5), (12, 5), (13, 5), (14, 5), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1121,559,BFS,c2,h1,8
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (3, 8), (4, 8), (5, 8), (5, 7), (6, 7), (6, 6), (7, 6), (7, 5), (8, 5), (9, 5), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",288,1161,580,BFS,c3,h1,8
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (3, 11), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7), (9, 6), (9, 5), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",245,1161,580,BFS,c4,h1,8
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (3, 11), (4, 11), (4, 10), (4, 9), (5, 9), (5, 8), (6, 8), (7, 8), (7, 7), (8, 7), (9, 7), (10, 7), (10, 6), (10, 5), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1126,562,BFS,c1,h1,9
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (3, 11), (4, 11), (4, 10), (4, 9), (4, 8), (5, 8), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (10, 6), (10, 5), (11, 5), (12, 5), (13, 5), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1121,559,BFS,c2,h1,9
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (3, 7), (4, 7), (4, 6), (5, 6), (6, 6), (6, 5), (7, 5), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",292,1126,562,BFS,c3,h1,9
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (2, 10), (2, 9), (3, 9), (3, 8), (4, 8), (5, 8), (6, 8), (7, 8), (7, 7), (8, 7), (8, 6), (8, 5), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",237,1161,580,BFS,c4,h1,9
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (1, 9), (1, 8), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (3, 4), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1126,562,BFS,c1,h1,10
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (4, 9), (4, 8), (5, 8), (5, 7), (5, 6), (6, 6), (6, 5), (7, 5), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1161,580,BFS,c2,h1,10
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (5, 11), (5, 10), (6, 10), (6, 9), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (10, 7), (11, 7), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (17, 6), (18, 6), (18, 5), (18, 4)]",289,1158,578,BFS,c3,h1,10
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (3, 11), (3, 10), (4, 10), (4, 9), (4, 8), (5, 8), (5, 7), (6, 7), (6, 6), (7, 6), (7, 5), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",244,1126,562,BFS,c4,h1,10
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (6, 11), (7, 11), (7, 10), (7, 9), (7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (15, 7), (16, 7), (17, 7), (17, 6), (17, 5), (18, 5), (18, 4)]",250,1154,576,BFS,c1,h1,11
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (3, 11), (3, 10), (4, 10), (4, 9), (5, 9), (6, 9), (7, 9), (8, 9), (9, 9), (9, 8), (10, 8), (10, 7), (10, 6), (11, 6), (12, 6), (13, 6), (14, 6), (14, 5), (15, 5), (16, 5), (16, 4), (17, 4), (18, 4)]",335,1123,560,BFS,c2,h1,11
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (2, 10), (3, 10), (4, 10), (4, 9), (5, 9), (6, 9), (6, 8), (6, 7), (7, 7), (7, 6), (7, 5), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",287,1126,562,BFS,c3,h1,11
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",244,1161,580,BFS,c4,h1,11
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (4, 12), (4, 11), (4, 10), (4, 9), (5, 9), (5, 8), (5, 7), (6, 7), (6, 6), (6, 5), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1161,580,BFS,c1,h1,12
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (3, 5), (3, 4), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1126,562,BFS,c2,h1,12
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (3, 11), (4, 11), (5, 11), (5, 10), (5, 9), (5, 8), (6, 8), (6, 7), (7, 7), (7, 6), (7, 5), (8, 5), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",288,1161,580,BFS,c3,h1,12
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10), (10, 10), (10, 9), (10, 8), (11, 8), (12, 8), (12, 7), (12, 6), (13, 6), (14, 6), (14, 5), (15, 5), (16, 5), (17, 5), (17, 4), (18, 4)]",228,1154,576,BFS,c4,h1,12
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (3, 11), (3, 10), (3, 9), (4, 9), (4, 8), (5, 8), (6, 8), (7, 8), (7, 7), (7, 6), (8, 6), (8, 5), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1126,562,BFS,c1,h1,13
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (8, 11), (8, 10), (8, 9), (8, 8), (8, 7), (9, 7), (9, 6), (10, 6), (10, 5), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1161,580,BFS,c2,h1,13
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (5, 8), (6, 8), (6, 7), (6, 6), (7, 6), (7, 5), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",288,1126,562,BFS,c3,h1,13
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (3, 11), (3, 10), (3, 9), (4, 9), (4, 8), (4, 7), (5, 7), (6, 7), (6, 6), (6, 5), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",246,1161,580,BFS,c4,h1,13
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (3, 11), (4, 11), (4, 10), (4, 9), (4, 8), (5, 8), (6, 8), (6, 7), (6, 6), (6, 5), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1126,562,BFS,c1,h1,14
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (3, 11), (3, 10), (3, 9), (3, 8), (4, 8), (5, 8), (5, 7), (5, 6), (5, 5), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1161,580,BFS,c2,h1,14
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (2, 10), (2, 9), (2, 8), (3, 8), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",290,1161,580,BFS,c3,h1,14
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (3, 8), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",243,1161,580,BFS,c4,h1,14
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (5, 8), (5, 7), (6, 7), (7, 7), (7, 6), (7, 5), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1161,580,BFS,c1,h1,15
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (3, 11), (3, 10), (3, 9), (4, 9), (4, 8), (5, 8), (5, 7), (5, 6), (5, 5), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1126,562,BFS,c2,h1,15
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (3, 11), (3, 10), (4, 10), (5, 10), (5, 9), (6, 9), (6, 8), (7, 8), (8, 8), (8, 7), (8, 6), (8, 5), (9, 5), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",288,1161,580,BFS,c3,h1,15
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (3, 8), (4, 8), (4, 7), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",240,1161,580,BFS,c4,h1,15
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (3, 11), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (7, 9), (7, 8), (7, 7), (8, 7), (8, 6), (9, 6), (10, 6), (11, 6), (11, 5), (12, 5), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1126,562,BFS,c1,h1,16
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (3, 6), (4, 6), (5, 6), (5, 5), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1126,562,BFS,c2,h1,16
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (2, 10), (3, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 9), (8, 9), (9, 9), (9, 8), (10, 8), (10, 7), (10, 6), (10, 5), (11, 5), (12, 5), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",287,1126,562,BFS,c3,h1,16
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (3, 8), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",243,1161,580,BFS,c4,h1,16
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (2, 10), (3, 10), (4, 10), (4, 9), (5, 9), (5, 8), (6, 8), (7, 8), (8, 8), (8, 7), (8, 6), (8, 5), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1126,562,BFS,c1,h1,17
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (3, 11), (4, 11), (5, 11), (6, 11), (7, 11), (7, 10), (8, 10), (9, 10), (10, 10), (10, 9), (11, 9), (12, 9), (12, 8), (12, 7), (13, 7), (13, 6), (14, 6), (15, 6), (16, 6), (16, 5), (16, 4), (17, 4), (18, 4)]",335,1158,578,BFS,c2,h1,17
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (5, 9), (6, 9), (7, 9), (7, 8), (8, 8), (8, 7), (9, 7), (9, 6), (10, 6), (11, 6), (11, 5), (12, 5), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",289,1125,561,BFS,c3,h1,17
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (3, 11), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (8, 9), (9, 9), (10, 9), (10, 8), (10, 7), (11, 7), (12, 7), (12, 6), (13, 6), (13, 5), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",229,1126,562,BFS,c4,h1,17
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (3, 11), (4, 11), (4, 10), (4, 9), (5, 9), (5, 8), (6, 8), (6, 7), (6, 6), (7, 6), (7, 5), (8, 5), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1126,562,BFS,c1,h1,18
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (3, 4), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1126,562,BFS,c2,h1,18
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (3, 11), (4, 11), (5, 11), (5, 10), (5, 9), (6, 9), (6, 8), (7, 8), (7, 7), (7, 6), (7, 5), (8, 5), (9, 5), (10, 5), (11, 5), (12, 5), (13, 5), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",293,1126,562,BFS,c3,h1,18
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (3, 11), (3, 10), (4, 10), (4, 9), (4, 8), (5, 8), (5, 7), (5, 6), (5, 5), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1126,562,BFS,c4,h1,18
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (2, 10), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (7, 5), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1126,562,BFS,c1,h1,19
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (3, 11), (4, 11), (5, 11), (5, 10), (5, 9), (5, 8), (5, 7), (6, 7), (6, 6), (7, 6), (8, 6), (8, 5), (9, 5), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1161,580,BFS,c2,h1,19
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (3, 11), (3, 10), (3, 9), (3, 8), (4, 8), (4, 7), (4, 6), (5, 6), (6, 6), (6, 5), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",292,1126,562,BFS,c3,h1,19
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (2, 10), (3, 10), (4, 10), (5, 10), (5, 9), (5, 8), (5, 7), (5, 6), (6, 6), (6, 5), (7, 5), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",247,1126,562,BFS,c4,h1,19
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (4, 12), (4, 11), (5, 11), (5, 10), (6, 10), (6, 9), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (11, 7), (11, 6), (12, 6), (12, 5), (13, 5), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1161,580,BFS,c1,h1,20
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (5, 9), (5, 8), (6, 8), (6, 7), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1161,580,BFS,c2,h1,20
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (3, 8), (3, 7), (3, 6), (4, 6), (5, 6), (5, 5), (6, 5), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",291,1126,562,BFS,c3,h1,20
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",247,1161,580,BFS,c4,h1,20
"(5, 6)","(20, 21)","[(5, 6), (6, 6), (6, 7), (7, 7), (7, 8), (8, 8), (8, 9), (9, 9), (10, 9), (10, 10), (11, 10), (12, 10), (12, 11), (13, 11), (13, 12), (14, 12), (14, 13), (14, 14), (14, 15), (15, 15), (16, 15), (17, 15), (18, 15), (18, 16), (18, 17), (19, 17), (20, 17), (20, 18), (20, 19), (20, 20), (20, 21)]",300,1487,754,BFS,c1,h1,1
"(5, 6)","(20, 21)","[(5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (6, 10), (7, 10), (8, 10), (8, 11), (8, 12), (8, 13), (9, 13), (10, 13), (10, 14), (11, 14), (11, 15), (11, 16), (12, 16), (12, 17), (12, 18), (12, 19), (13, 19), (14, 19), (15, 19), (15, 20), (15, 21), (16, 21), (17, 21), (18, 21), (19, 21), (20, 21)]",375,1489,754,BFS,c2,h1,1
"(5, 6)","(20, 21)","[(5, 6), (6, 6), (6, 7), (6, 8), (6, 9), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (8, 13), (9, 13), (9, 14), (10, 14), (11, 14), (11, 15), (12, 15), (12, 16), (12, 17), (12, 18), (13, 18), (14, 18), (14, 19), (14, 20), (15, 20), (15, 21), (16, 21), (17, 21), (18, 21), (19, 21), (20, 21)]",340,1487,753,BFS,c3,h1,1
